tmdb_id,imdb_id,title,original_title,release_date,year,original_language,runtime,genres,budget,revenue,popularity,tmdb_vote_average,tmdb_vote_count,production_companies
1008409,tt21454134,The Bikeriders,The Bikeriders,2024-06-19,2024,en,116,Crime | Drama,40000000,36110860,4.0297,6.693,1036,Tri-State Pictures | New Regency Pictures | Regency Enterprises
955916,tt14371878,Lift,Lift,2024-01-10,2024,en,107,Action | Comedy | Crime,0,0,5.2053,6.438,1385,Genre Films | 6th & Idaho Motion Picture Company | HartBeat Productions
1139829,tt28066777,Orion and the Dark,Orion and the Dark,2024-02-01,2024,en,90,Animation | Family | Comedy | Fantasy | Adventure,0,0,4.0474,6.526,606,DreamWorks Animation
1281826,tt21096576,One Fast Move,One Fast Move,2024-08-07,2024,en,107,Action | Drama | Romance,0,0,4.1856,6.637,211,GulfStream Pictures | Luber-Roklin Entertainment
1051891,tt23778968,Thelma,Thelma,2024-06-21,2024,en,98,Action | Comedy | Adventure,5000000,12537071,5.0666,6.9,350,Zurich Avenue | Invention Studios | Bandwagon
978592,tt8542964,Sleeping Dogs,Sleeping Dogs,2024-03-21,2024,en,112,Mystery | Thriller | Crime | Drama,0,0,4.2242,7.004,529,Nickel City Pictures | New Leaf Literary & Media | Highland Film Group | G2 Dispatch | Gala Media Capital | JaiD7 Pictures | Screen Australia | Film Victoria
1103621,tt31392609,How to Make Millions Before Grandma Dies,หลานม่า,2024-04-04,2024,th,126,Drama,1000000,73800000,4.498,8.128,331,GDH 559 | Jor Kwang Films
1290287,tt32359447,Hot Frosty,Hot Frosty,2024-11-12,2024,en,90,Romance | Comedy,0,0,5.2281,5.933,276,Muse Entertainment | Muse Entertainment
934632,tt23137904,Rebel Moon - Part Two: The Scargiver,Rebel Moon - Part Two: The Scargiver,2024-04-19,2024,en,121,Science Fiction | Action | Adventure,83000000,0,4.203,6.076,1382,The Stone Quarry | Grand Electric
974950,tt20221436,Emilia Pérez,Emilia Pérez,2024-08-21,2024,fr,132,Drama | Thriller,26000000,16302703,3.6511,6.502,1851,Why Not Productions | Pathé | France 2 Cinéma | Page 114 | Saint Laurent Productions | Saint Laurent | Library Pictures International | Logical Content Ventures | Les Films du Fleuve | The Veterans | Vixens | Casa Kafka Pictures | Pimienta Films
974250,tt20201748,Greedy People,Greedy People,2024-08-23,2024,en,113,Comedy | Mystery | Crime,0,0,4.7189,6.343,229,Hideout Pictures | Boies Schiller Entertainment | Limelight
1079485,tt23330554,Winnie-the-Pooh: Blood and Honey 2,Winnie-the-Pooh: Blood and Honey 2,2024-03-26,2024,en,93,Horror | Thriller,500000,7582541,4.334,5.854,435,Jagged Edge Productions | ITN Distribution
976734,tt20048582,Canary Black,Canary Black,2024-10-10,2024,en,103,Action | Thriller | Crime,0,525704,4.0429,6.224,458,Anton Capital Entertainment | Sentient Entertainment | Brickell & Broadbridge International | Off The Pier Productions
1010600,tt22050754,The Strangers: Chapter 1,The Strangers: Chapter 1,2024-05-15,2024,en,91,Horror | Thriller,8500000,48166448,4.0345,5.631,647,Fifth Element Productions | Sherbone Media | Lipsync Productions | Stream Media | Lionsgate
718014,tt12573480,Hold Your Breath,Hold Your Breath,2024-09-12,2024,en,94,Horror | Thriller | Drama,0,0,2.9609,5.9,254,Secret Engine | Mad Dog Films | Searchlight Pictures
646097,tt11301886,Rebel Ridge,Rebel Ridge,2024-08-27,2024,en,132,Crime | Action | Thriller,0,0,3.5715,6.98,1493,filmscience | Bonneville Pictures
1120911,tt27657135,Saturday Night,Saturday Night,2024-09-27,2024,en,109,Comedy | Drama,25000000,9802525,3.8023,6.677,313,Columbia Pictures | Right of Way Films | TSG Entertainment
1051896,tt22939186,Arcadian,Arcadian,2024-04-12,2024,en,92,Action | Horror | Thriller,0,1134275,4.3682,6.048,785,Highland Film Group | Redline Entertainment | Wild Atlantic Pictures | Aperture Media Partners | Saturn Films
1087822,tt26757462,Hellboy: The Crooked Man,Hellboy: The Crooked Man,2024-08-29,2024,en,100,Fantasy | Horror | Action,20000000,2014050,4.219,5.202,496,Dark Horse Entertainment | Millennium Media | Telepool | Campbell Grobman Films | Nu Boyana Film Studios
916728,tt12616480,Slingshot,Slingshot,2024-08-30,2024,en,109,Science Fiction | Thriller,0,0,3.9424,6.189,204,Bluestone Entertainment | Filmsquad | Széchenyi Funds | WME Independent
975773,tt20234774,Wicked Little Letters,Wicked Little Letters,2024-02-23,2024,en,100,Comedy | Drama | Mystery,12600000,27219729,3.6933,6.951,584,Blueprint Pictures | South of the River Pictures | Film4 Productions | People Person Pictures | StudioCanal UK
636706,tt11097384,Spaceman,Spaceman,2024-02-23,2024,en,108,Science Fiction | Adventure | Drama,40000000,0,7.0074,6.711,971,Free Association | Tango Entertainment | Sinestra
1290486,tt32368345,The Merry Gentlemen,The Merry Gentlemen,2024-11-20,2024,en,88,Romance | Comedy,0,0,2.72,5.782,229,Hybrid | Gentlemen Media Group
1008953,tt21284218,Incoming,Incoming,2024-08-22,2024,en,92,Comedy,0,0,4.152,6.2,324,Artists Road | Spyglass Media Group | Stoller Global Solutions
720321,tt11540468,Breathe,Breathe,2024-04-04,2024,en,93,Action | Science Fiction | Mystery | Thriller,0,0,3.7186,5.676,267,Thunder Road | Capstone Studios | Streamline Global
1000862,tt26060006,The Good Teacher,Pas de vagues,2024-03-27,2024,fr,92,Drama | Thriller,0,0,4.2105,6.333,300,Kazak Productions | Frakas Productions | France 3 Cinéma
1109255,tt23853982,Parthenope,Parthenope,2024-10-24,2024,it,137,Drama,32000000,10361110,3.4637,6.711,676,The Apartment Pictures | Pathé | Numero10 | Saint Laurent Productions | PiperFilm | Logical Content Ventures | Saint Laurent
704239,tt12610390,The Union,The Union,2024-08-15,2024,en,109,Action | Comedy,0,0,4.5634,6.109,1075,Municipal Pictures | Closest to the Hole Productions | Leverage Entertainment
959604,tt27490099,Beating Hearts,L'Amour ouf,2024-10-16,2024,fr,160,Romance | Crime | Drama,37315205,36010728,3.4896,7.193,933,Trésor Films | Chi-Fou-Mi Productions | StudioCanal | Cool Industrie | France 2 Cinéma | Artémis Productions | Proximus | VOO & Be tv
592831,tt10128846,Megalopolis,Megalopolis,2024-09-25,2024,en,138,Science Fiction | Drama | Fantasy,120000000,14387154,4.1628,5.174,918,American Zoetrope | Caesar Film
774531,tt5177114,Young Woman and the Sea,Young Woman and the Sea,2024-05-31,2024,en,129,History | Drama,40000000,581725,3.7283,7.871,394,Walt Disney Pictures | Jerry Bruckheimer Films
938614,tt14966898,Late Night with the Devil,Late Night with the Devil,2024-03-19,2024,en,93,Horror,2000000,15469415,4.0112,7.114,1900,Spooky Pictures | Future Pictures | Good Fiend Films | VicScreen | AGC Studios | Image Nation Abu Dhabi
1096197,tt16253418,No Way Up,No Way Up,2024-01-18,2024,en,90,Thriller | Horror | Action,0,0,3.9026,6.279,1078,Altitude Film Entertainment | Ingenious Media | Hyprr Films | Sarma Films | Dimension Studio
804616,tt22863968,Something in the Water,Something in the Water,2024-03-22,2024,en,86,Thriller | Horror,0,0,3.6425,5.642,296,Dan Films | StudioCanal UK
914215,tt16280912,Humane,Humane,2024-04-26,2024,en,93,Horror | Science Fiction | Thriller,0,0,4.5735,5.415,207,Victory Man | Elevation Pictures | Prospero Pictures
1234811,tt31022050,Our Little Secret,Our Little Secret,2024-11-27,2024,en,101,Romance | Comedy | Drama,0,0,3.4797,6.259,549,Capital Arts Entertainment | Good Entertainment
1104844,tt28671146,BLUE LOCK THE MOVIE -EPISODE NAGI-,劇場版ブルーロック -EPISODE 凪-,2024-04-19,2024,ja,91,Animation | Action | Drama,0,14291561,3.8888,7.412,216,8bit
1167271,tt28142896,Weekend in Taipei,Weekend in Taipei,2024-09-19,2024,en,101,Action | Adventure | Thriller,30000000,2826064,3.6838,6.365,248,EuropaCorp | Kinology | Rabbits Black
1232493,tt30953759,No Other Land,لا أرض أخرى,2024-11-01,2024,ar,92,Documentary,0,3608606,3.1613,7.962,248,Yabayay Media | Antipode Films
1158996,tt32086046,Souleymane's Story,L'Histoire de Souleymane,2024-10-09,2024,fr,94,Drama,0,4399858,3.8101,7.474,324,UNITÉ
1072342,tt9682428,Night Swim,Night Swim,2024-01-03,2024,en,98,Horror | Mystery,15000000,54785387,4.509,5.518,793,Atomic Monster | Blumhouse Productions | Universal Pictures
863873,tt15552142,Caddo Lake,Caddo Lake,2024-11-28,2024,en,103,Drama | Mystery | Science Fiction | Thriller,0,0,2.9681,7.234,401,Blinding Edge Pictures | K Period Media | New Line Cinema
616446,tt9860566,Brothers,Brothers,2024-10-10,2024,en,89,Action | Comedy | Crime,0,0,4.2446,5.945,307,Mad Chance | Brolin Productions | Legendary Pictures | Estuary Films
1019939,tt12818328,Hundreds of Beavers,Hundreds of Beavers,2024-01-26,2024,en,108,Comedy | Adventure | Action,150000,1267995,4.0409,7.192,229,SRH
927547,tt32086077,All We Imagine as Light,പ്രഭയായ് നിനച്ചതെല്ലാം,2024-09-21,2024,ml,118,Drama | Romance,0,3010117,3.2851,6.843,200,petit chaos | Chalk and Cheese | ARTE France Cinéma | BALDR Film | Another Birth | Les Films Fauves | Pulpa Film
1248753,tt31450182,Amber Alert,Amber Alert,2024-09-27,2024,en,91,Thriller | Drama,0,0,3.0213,7.045,221,Hungry Bull Productions | TPC | Bluefields Entertainment
827931,tt14857528,Time Cut,Time Cut,2024-10-29,2024,en,90,Horror | Science Fiction | Thriller,0,0,4.3929,5.631,554,ACE Entertainment
719221,tt14088510,Tarot,Tarot,2024-05-01,2024,en,92,Horror,8000000,49256239,4.914,6.403,1313,Screen Gems | Alloy Entertainment | Ground Control Entertainment | Capstone Pictures | TSG Entertainment
974036,tt4996328,Ordinary Angels,Ordinary Angels,2024-02-22,2024,en,118,Drama,13000000,20571534,7.1761,7.683,328,Kingdom Story Company | Vertigo Entertainment | Stampede Ventures
843617,tt14833464,Players,Players,2024-02-13,2024,en,105,Romance | Comedy,0,0,4.0081,6.1,298,Campfire Studios | I Can & I Will Productions | Marc Platt Productions
1161108,tt30784256,The Second Act,Le Deuxième Acte,2024-05-14,2024,fr,80,Comedy | Drama,0,0,2.8973,6.038,278,ARTE France Cinéma | Chi-Fou-Mi Productions
970347,tt1121948,The Killer,The Killer,2024-08-22,2024,en,126,Action | Thriller | Crime,30000000,318618,3.7804,6.291,484,Universal Pictures | Atlas Entertainment | A Better Tomorrow Films | Entertainment One
882059,tt13923084,Boy Kills World,Boy Kills World,2024-04-24,2024,en,110,Crime | Thriller | Action,18000000,3139717,3.3568,6.8,736,Vertigo Entertainment | Hammerstone Studios | Nthibah Pictures | Capstone Global
799766,tt14260836,Better Man,Better Man,2024-12-06,2024,en,135,Music | Drama,110000000,22549151,2.9585,7.654,754,RocketScience | Facing East Entertainment | Sina Studios | Lost Bandits | Footloose Productions | VicScreen | RPW Productions | Azure Centrum | Partizan Films | Mid March Media
957304,tt19356262,Drive-Away Dolls,Drive-Away Dolls,2024-02-22,2024,en,84,Comedy | Crime,8000000,7935363,3.0811,5.5,526,Focus Features | Working Title Films
1182047,tt8368368,The Apprentice,The Apprentice,2024-10-09,2024,en,122,History | Drama,16000000,17271613,2.9583,6.9,847,Gidden Media | Head Gear Films | Metrol Technology | Scythia Films | Profile Pictures | Tailored Films | Film Institute | Film i Väst | Fís Éireann/Screen Ireland | RocketScience | LB Entertainment | AC Films | Rich Spirit | Wild 7 Films | Briarcliff Entertainment
932086,tt17505010,Horizon: An American Saga - Chapter 1,Horizon: An American Saga - Chapter 1,2024-06-26,2024,en,182,Western | Drama,50000000,38735702,2.9535,6.9,593,Territory Pictures
1171634,tt29482291,When Fall Is Coming,Quand vient l'automne,2024-10-02,2024,fr,104,Drama | Thriller | Comedy,0,5675601,3.4809,6.6,210,Mandarin Cinéma | FOZ | France 2 Cinéma | France Télévisions | CNC | Ciné+ | Playtime | Canal+
933131,tt29722855,Badland Hunters,황야,2024-01-26,2024,ko,107,Action | Adventure | Thriller | Horror,0,0,3.6498,6.72,772,Climax Studios | Big Punch Pictures | Nova Film
1214314,tt27110516,One More Shot,One More Shot,2024-01-09,2024,en,102,Action | Thriller,0,0,2.5732,6.5,280,Signature Films | Lipsync Productions | Sky Cinema | Richmond Pictures | Signature Entertainment | Taurus Film | Destination Films
1180629,tt27367464,Kneecap,Kneecap,2024-08-02,2024,ga,105,Music | Comedy | Drama,0,4345446,3.474,7.264,227,Mother Tongues Films | Fine Point Films | Wildcard Distribution | Naughty Step | DMC Film | Northern Ireland Screen | Fís Éireann/Screen Ireland | Great Point Media | Coimisiún na Meán | TG4 | BFI
1280941,tt31712800,The Boy with Pink Pants,Il ragazzo dai pantaloni rosa,2024-10-10,2024,it,114,Drama,0,10233279,3.1555,7.088,239,Eagle Pictures | Weekend Films/Main Street Productions
1048241,tt12930350,My Spy The Eternal City,My Spy The Eternal City,2024-07-18,2024,en,112,Action | Comedy | Family,0,0,3.6601,6.562,428,STXfilms | MWM Studios | Good Fear | Dogbone Entertainment
814889,tt14415204,Never Let Go,Never Let Go,2024-09-18,2024,en,101,Horror,20000000,21768945,3.6158,6.112,539,Lionsgate | 21 Laps Entertainment | Media Capital Technologies | HalleHolly | Summit Entertainment | Firstep
840889,tt14852624,Stopmotion,Stopmotion,2024-02-22,2024,en,94,Horror | Animation,0,778500,3.8518,6.221,201,BlueLight | BFI
989662,tt21097228,A Different Man,A Different Man,2024-08-24,2024,en,112,Comedy | Drama,0,1169365,2.5988,6.9,379,A24 | Killer Films | Grand Motel Films
956842,tt1896747,Fly Me to the Moon,Fly Me to the Moon,2024-07-10,2024,en,132,Romance | Comedy,100000000,42260534,2.9658,6.8,1051,These Pictures | Berlanti Productions | Apple Studios
1000075,tt23049322,The Price of Money: A Largo Winch Adventure,Largo Winch : Le Prix de l'argent,2024-07-31,2024,fr,100,Action | Adventure | Thriller,17000000,0,4.1395,5.905,268,Pan-Européenne | Versus Production | TF1 Films Production | RTBF | BeTV | Proximus | Canal+ | Fédération Wallonie-Bruxelles | Ciné+ | screen.brussels | Wild Bunch | Wallimage
940139,tt18272208,Here,Here,2024-10-30,2024,en,104,Drama,40000000,15397270,3.072,6.539,585,Miramax | ImageMovers
1151949,tt28349451,The Shadow Strays,The Shadow Strays,2024-09-10,2024,id,145,Action | Crime | Thriller,0,0,3.3255,7.2,293,Frontier Pictures | XYZ Films
1241320,tt31457736,Kingdom: Return of the Great General,キングダム 大将軍の帰還,2024-07-12,2024,ja,146,Action | Adventure,0,54114815,3.2777,6.798,667,TOHO | Nippon Television Network Corporation | Sony Pictures International Productions | Sony Pictures | CREDEUS | Yomiuri Telecasting Corporation | jeki | Tokyu Agency | Hakuhodo | Pierrot | LY Corporation | Sapporo Television Broadcasting Company | Miyagi Television Broadcasting | Shizuoka Daiichi Television | Chukyo TV Broadcasting Company | Hiroshima Telecasting | Fukuoka Broadcasting System
1155089,tt29195117,Justice League: Crisis on Infinite Earths Part One,Justice League: Crisis on Infinite Earths Part One,2024-01-08,2024,en,93,Animation | Science Fiction | Action,70000000,0,2.8697,7.3,382,DC Entertainment | Warner Bros. Animation
947891,tt18559464,My Old Ass,My Old Ass,2024-09-13,2024,en,89,Comedy | Drama,3000000,5705895,2.4156,6.829,421,Indian Paintbrush | LuckyChap Entertainment
748230,tt10245072,Salem's Lot,Salem's Lot,2024-10-03,2024,en,113,Horror,0,851156,3.1845,6.031,635,New Line Cinema | Atomic Monster | Vertigo Entertainment | Wolper Organization
1151244,tt28618488,Vermiglio,Vermiglio,2024-09-19,2024,it,119,Drama,0,0,3.9363,7.073,282,Cinedora | Charades | RAI Cinema | Versus Production | VOO | BeTV | Orange | Proximus | RTBF | SG Image 2022
1059128,tt24176060,Queer,Queer,2024-11-27,2024,en,138,Drama | Romance,53400000,5450715,2.8443,6.617,457,Fremantle | The Apartment Pictures | Frenesy Film
1062215,tt24577462,Afraid,Afraid,2024-08-28,2024,en,84,Horror | Science Fiction | Thriller,12000000,12977758,2.9266,5.927,463,Blumhouse Productions | Depth of Field
618588,tt10720352,Arthur the King,Arthur the King,2024-02-22,2024,en,107,Adventure | Drama,19000000,40829138,3.2864,7.579,876,Entertainment One | Tucker Tooley Entertainment | Municipal Pictures | Atmosphere Entertainment MM
1038263,tt22893404,Maria,Maria,2024-11-27,2024,en,124,History | Drama | Music,0,504938,2.6618,6.45,409,Fremantle | The Apartment Pictures | Komplizen Film | Fabula
858017,tt15574270,I Saw the TV Glow,I Saw the TV Glow,2024-05-03,2024,en,100,Drama | Horror,10000000,5396508,3.7112,6.064,593,A24 | Fruit Tree | Smudge Films | Hypnic Jerk
1125311,tt26658104,Imaginary,Imaginary,2024-03-06,2024,en,104,Horror | Mystery,13000000,43787034,2.7499,5.938,649,Blumhouse Productions | Tower of Babble Entertainment | Lionsgate
790462,tt13655120,I.S.S.,I.S.S.,2024-01-19,2024,en,96,Science Fiction | Thriller,13800000,6605079,2.7922,5.818,343,LD Entertainment
1102938,tt27811096,Jim's Story,Le roman de Jim,2024-08-14,2024,fr,101,Comedy | Drama,0,0,2.7387,6.836,211,SBS Productions | ARTE France Cinéma
972614,tt20115766,Knox Goes Away,Knox Goes Away,2024-03-15,2024,en,114,Action | Crime | Thriller,963703,0,2.1909,6.959,451,Brookstreet Pictures | TPC | Sugar23 | FilmNation Entertainment
1061990,tt24478470,City Hunter,シティーハンター,2024-04-24,2024,ja,105,Action,0,0,3.6133,6.54,239,Horipro | Netflix
1102493,tt27196021,Small Things Like These,Small Things Like These,2024-11-01,2024,en,99,Drama | History,3000000,12534032,2.5297,6.7,421,Artists Equity | Big Things Films | Wilder Content | Fís Éireann/Screen Ireland
1047373,tt22874848,The Silent Hour,The Silent Hour,2024-10-03,2024,en,99,Crime | Thriller | Action,0,322064,2.6267,6.47,247,AGC Studios | Meridian Pictures | Orogen Entertainment
1209290,tt30150917,Justice League: Crisis on Infinite Earths Part Three,Justice League: Crisis on Infinite Earths Part Three,2024-07-15,2024,en,99,Animation | Science Fiction | Action,0,0,2.7051,7.238,307,Warner Bros. Animation | DC Entertainment
1088514,tt29439114,The Room Next Door,La habitación de al lado,2024-10-07,2024,es,106,Drama,15000000,21519488,2.8355,6.8,630,El Deseo
1091181,tt29195603,Family Pack,Loups-Garous,2024-10-22,2024,fr,95,Adventure | Comedy | Fantasy | Action | Family,0,0,2.3382,5.6,506,Radar Films | Mediawan | Asmodee
1059064,tt24169886,The Instigators,The Instigators,2024-08-02,2024,en,102,Crime | Comedy,0,11098,2.4701,6.173,551,Artists Equity | The Walsh Company | Apple Studios | Studio 8
987686,tt21051906,A Family Affair,A Family Affair,2024-06-27,2024,en,114,Romance | Comedy,0,0,2.9529,5.748,685,Roth-Kirschenbaum Films
1005681,tt20198716,"Love, Divided",Pared con pared,2024-04-11,2024,es,97,Romance | Comedy,0,0,2.7545,6.664,250,Tripictures | Second Gen Pictures | Blind Date Productions
835113,tt7737800,Woman of the Hour,Woman of the Hour,2024-10-03,2024,en,95,Crime | Drama | Thriller,836057,0,2.3788,6.423,915,BoulderLight Pictures | Vertigo Entertainment | AGC Studios | BondIt Media Capital
